indices,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
56,0.010758643795108,0.542846627980483,0.887710290302376,0.305207334440403,0.189326071220729,1.4716807090158,0.593356312445844,1.968167461268,1.08829710401064,1.48636799130226,0.109506287356382,0.113988595095067,1.16458677887835,-0.995003698167306,-1.70298651441469,-0.239140774932431,-1.93554685508662,-0.319655888331278,-0.031280867352103,-0.795465732509198,-0.173778587789737,-0.509113149173902,-1.74795868736674,-0.338983014310554,-0.652732319156586,-0.410601827782539,-3.79527533447347,-3.04040117965062,-0.974805227552633,-0.364486944560349,-0.389588409606865,-3.65195794515433,-2.80280941083114,-1.09797213462776,-1.920583130969,-2.96770264641327,-3.2992422991004,-0.40731629891027,-1.67708362225179,0.482722373012771,0.355141401543087,1.83991115530394,0.156609874316219,1.50362685800434,1.41986426297538,1.11056740015144,1.09468502532659,1.25123800510397,1.93422670188776,1.01046658524892
57,0.011369912986527,0.435889343196534,0.884217809440654,0.263016047455922,0.114415391520148,1.13411049682324,1.10466384916538,2.118280378468,1.61782932028709,0.978445524691153,0.15331907676924,0.137210537106403,1.27457520647719,-1.0545978904331,-1.60635295090399,-0.413554950007545,-2.76813941932178,-0.379166569072944,-0.028922899010463,-0.596532471766513,-0.159359802668333,-0.721487284969035,-1.62927975683882,-0.316907840950024,-0.633313420835747,-0.627794792334747,-3.62233453542066,-2.91358624030726,-1.10579998460117,-0.415935086833063,-0.374786678852432,-4.38650022202505,-2.97452038398176,-1.10711671650444,-2.01381081279522,-2.48887094164133,-2.63185849374948,-0.435126454342907,-1.92438188103116,0.836165360537908,0.439963749072607,1.45330424310413,0.107158132135188,1.3051279254426,0.841229444715594,0.626107463130447,0.893736150689746,1.03375801556686,1.64714699542073,0.936531411671538
58,0.010163313598768,0.438687730840566,0.791639722322687,0.239862623065005,0.133865180035693,1.89600978049464,0.7641967642279,2.34046063972011,0.965459078176006,1.02293692768006,0.131426055417366,0.127345189307738,1.05537966562188,-1.13092809718151,-1.81199624910208,-0.398154313648497,-2.03156175178985,-0.316441429619244,-0.038815616368846,-0.864445954877805,-0.194772476283546,-1.09981695089516,-1.76130276326756,-0.368276844279423,-0.765567083423615,-0.452429816133336,-4.46018844773817,-3.36502493580177,-1.08845768213817,-0.382073274757173,-0.456147265601726,-4.66092168423408,-2.70827549757177,-1.10130789856557,-2.04409873049516,-2.72797400909558,-2.83395478138614,-0.500683110002352,-1.82367597759361,1.33585909540811,0.303398459120522,1.6687866012458,0.109172441752042,0.863130572663877,1.33364310496346,1.29964467447453,0.806507402119485,0.344024255213974,1.10484995103745,0.541610215416629
59,0.008105205178636,0.48177451886192,1.07792173522933,0.170592911345804,0.109744267894252,0.803769253262461,0.664581857849744,2.47341355607535,0.78886754629216,0.773607903406734,0.110905375524701,0.071363948142894,1.42164726910637,-1.11698611353347,-1.42993616718551,-0.375100253407867,-2.39500641724163,-0.350642073638907,-0.045092337666722,-0.904260819292802,-0.220750284483897,-0.702807993780548,-1.73078301860294,-0.310956484184652,-0.760002097789949,-0.670180207009473,-4.7293010188593,-3.1789489748404,-1.13814565633752,-0.364649449691827,-0.467014604459813,-4.47317510277152,-3.19890964268277,-1.29533371935275,-2.62110247243342,-3.22871631609295,-3.5291153135657,-0.534669227402809,-2.0942862509515,1.10684317855453,0.271950025586275,1.33169585002831,0.145906957249442,0.914024418704839,0.938802389405119,0.905372141418178,0.627589534413526,0.774183373917259,0.471089238704024,0.792553458997241
60,0.008997203291844,0.421344879380078,0.970984663114603,0.169014927211322,0.160121416354724,1.40847628240431,0.449680312192684,2.35205544749603,1.23914419956092,0.841441826044596,0.096933032910438,0.101439030267564,1.31323820020736,-1.2894107015792,-1.83881936738702,-0.259538288499161,-2.02559602697579,-0.342266427035561,-0.032354406617487,-0.800219440563122,-0.116797167861423,-0.774075311375383,-2.06035102964232,-0.335160595762841,-0.516014079716801,-0.655359982537198,-4.09193226089762,-3.12898596076725,-1.17629391241912,-0.452256961186975,-0.464450666145946,-3.74445437371569,-3.38201047228547,-1.4247352329489,-2.79180177859978,-3.22547452371981,-3.36290285114963,-0.433203769894165,-2.13828824130054,1.23031846927293,0.369925977250404,1.18136964106469,0.145816577818986,1.37139876104483,1.27275805960609,1.03709639318356,0.514385252922061,0.957386367764449,1.01964943528809,1.00547923185129
61,0.010435134427969,0.443607818184593,0.487170573281824,0.147101824502319,0.154381008386364,1.29922484586531,0.94015622806584,1.68819735794609,1.47692659180626,0.889172396458377,0.070072401483287,0.087404880069374,1.33421524838287,-0.919961273885048,-1.36011555035679,-0.263091004527954,-1.76913309060077,-0.28519521719388,-0.023509026242209,-0.865056570571667,-0.125778475266128,-0.635602044666252,-0.900570096839678,-0.34211566559318,-0.678528999910983,-0.516138429898667,-4.63363678578795,-3.37945904687977,-1.14468905006304,-0.407328838602696,-0.537960396447521,-4.34942030962625,-3.9622417747484,-1.35471899115034,-2.83744819210305,-3.30020872284353,-3.73387064777399,-0.519054155229013,-1.78398682913542,1.13427986570886,0.214944135526576,0.487360214671955,0.174435896580104,1.3671064889097,0.993576026342427,1.40745887507902,0.71135769064131,1.31897955598494,1.35620957798689,0.754953572563068
62,0.009560760537287,0.532784367956443,0.485810519436066,0.183154515602909,0.067251259775905,0.814824591566438,0.384543913387566,1.5572033977005,0.864984363515654,0.731111029661544,0.078443534269025,0.103957937447574,1.05147511682845,-1.30347348970759,-1.13891679748214,-0.267744043466037,-1.45041249254118,-0.310998907636073,-0.025679548077997,-0.532114143370866,-0.100632692043554,-0.531658533793371,-0.986291625824953,-0.301610280360449,-0.588767027717805,-0.423201124587908,-5.090810128105,-3.8163447058957,-1.13369639890122,-0.501719731934984,-0.556906754614377,-4.65309449912644,-3.92001138230483,-1.36235509083789,-2.65940000653161,-3.16808361606624,-4.11531206500294,-0.53611174820371,-2.10598364562134,0.708028794503297,0.335860625842487,1.21336739733836,0.103445046622223,1.06869494907567,0.576168094720044,1.94154622184973,1.02166206484627,1.05832791274887,1.41640662646041,0.967334864025233
63,0.012446372191882,0.461774500290783,1.18571457569229,0.105302351061096,0.04509553310562,1.19408060984197,0.558562818151284,0.56271998054454,1.16444735339748,0.867629656955905,0.096334780110761,0.0627111113864,0.80833233485176,-0.772156900296275,-1.22959046224978,-0.319201436213662,-1.56014360940102,-0.29880579624891,-0.024422660046598,-0.742258986225682,-0.081398213723903,-0.694022871921812,-1.10344570348479,-0.196389707895717,-0.558971269822945,-0.409652154133423,-4.71769689813543,-3.50909606707963,-1.16288700791657,-0.453885623919105,-0.519067622665971,-4.93663424437816,-3.82132080901755,-1.29389038077937,-2.36499618400581,-3.04884185514585,-3.91846882749976,-0.526830156822994,-2.26026965580665,1.16267186191768,0.339102543355505,1.65584771087377,0.168493996023872,0.259134811469586,0.677135309289365,1.60155196106825,0.55234943067998,0.433721839978569,1.34454394204721,1.0163940844521
64,0.008445965567612,0.175975932660158,1.00747131526943,0.23291921329898,0.092381032449473,0.828585815637632,0.689951964682925,0.647527401966975,1.21122465153535,0.846766002173701,0.103219049020441,0.086202991376292,0.597469930309442,-0.834596718425502,-0.707320547277717,-0.312353146072339,-1.83392040923748,-0.271535780357161,-0.027951285648458,-0.5048454693383,-0.174066136525246,-0.743994014332662,-1.34066249010763,-0.26898374328064,-0.556234264162621,-0.353648072987505,-5.33072490353102,-3.306272238346,-1.27975846754586,-0.459853733195223,-0.501438170455514,-4.70848164243099,-3.73358689232159,-1.17478716016386,-2.69750161745849,-3.5115598243983,-3.5054846248312,-0.469446122893823,-1.91923193144571,0.408185833785837,0.309261709057459,1.0502038462332,0.14057988479826,0.989116977894129,1.34755120774237,1.26201232391895,1.27151505169717,0.870608800542653,1.00744312439072,0.82858352160515
65,0.008076744943398,0.357686508109628,0.630080540210662,0.177877359911116,0.094459722630049,1.22050836718168,0.611768544172802,1.40994224671191,1.10788940491743,1.03298392279475,0.049394026675629,0.082055016399715,0.702091666068914,-1.2445491833501,-1.04733488098322,-0.358307039743123,-1.86186991960199,-0.332465009298553,-0.028495425494584,-0.658453860117002,-0.162296178371769,-0.52565575485027,-1.46233691822744,-0.175093370471338,-0.433359528150169,-0.246201040702729,-4.48408060809981,-3.25216325293492,-1.05777040603663,-0.435602241115786,-0.521024951225441,-3.78803789738867,-3.3529231958987,-1.37626334188358,-2.53684917268564,-3.4586973844594,-3.56877108647435,-0.548655343153932,-1.95404622067717,0.818858917907454,0.39678887871414,1.24050516269648,0.140512265637244,2.04086672899032,1.24482335334976,1.81960990464274,1.03332291154572,1.05214577714806,1.21530372945589,1.00967597518943
66,-0.000220658802531,0.434193960354262,0.94556849461398,0.257111469197763,0.073070433778554,1.3074143626421,0.480816293138584,1.39022880244525,1.49268971845108,0.977302729685843,0.072978679678247,0.078040273595535,0.642319974305328,-1.06180712043787,-1.32770735516435,-0.333378557712724,-1.00701102824122,-0.271121670929637,-0.034599264106287,-0.422730110486055,-0.128205906810673,-0.659662731842283,-1.59408002492912,-0.317493205853914,-0.368719776100951,-0.639218484291723,-4.24334057422649,-3.1222702517612,-1.03908034519584,-0.427229420740003,-0.426176007710622,-4.19773850455673,-2.77586036133864,-1.10150842908114,-2.54845819014457,-2.69224550837742,-3.35260227762299,-0.54691038434868,-2.06074704081321,1.46715794323004,0.308091718193393,1.99203154031185,0.156449590861277,1.6465121420745,1.58786094862796,1.35001582632088,0.959935631981533,1.67833729039077,1.55954198704738,0.645544204522342
67,0.007570555592617,0.276723227388824,0.877115377793761,0.216165703780388,0.100341513070848,1.01457547810851,0.575803718897873,1.26521010440189,1.09402377663628,0.510458797844948,0.097259847732153,0.050138787892265,0.886218233478139,-1.26509562675355,-1.71750387640089,-0.411503989514214,-1.95873917095712,-0.412308566421924,-0.029352987741556,-0.86155620393712,-0.174092318773177,-0.697693575590618,-1.91585016075056,-0.351893344265336,-0.500147442032474,-0.573637646708147,-3.50032708993974,-2.75140542067413,-0.79074338496768,-0.321852290080626,-0.386943890296241,-2.90270488161822,-2.85664967627634,-0.96511615468809,-1.9046914191005,-2.69266461993443,-2.98156109448371,-0.37244187841383,-1.89150068105582,1.20163777983147,0.293977240486497,1.87081538582783,0.175962942849639,1.57653183625576,1.0572066993382,1.74503968996763,1.10633512725111,1.14207703422128,1.49561134985408,1.03825897316692
68,0.007110478481125,0.078606843380978,0.703323788968848,0.223591135573803,0.049815193573695,1.14159406834806,0.45126799808682,1.67659611758039,1.0456706961826,1.05072266064925,0.134631337516041,0.057467214819575,1.28526790129872,-1.00476365569769,-1.82120177867976,-0.416745498054116,-2.8611099205983,-0.388902388482709,-0.03557879068122,-0.870671166458602,-0.195457991291454,-0.852984182541508,-1.14013602721178,-0.289580917439098,-0.656606229701413,-0.624273590415342,-2.49329641942758,-2.03200845722828,-0.70972313055924,-0.23384918114371,-0.276396813111502,-3.06875719536437,-2.45856137064214,-0.84590625246229,-1.69457989938151,-2.18807567765632,-2.32109160365141,-0.354536082862255,-1.51147864914237,0.826884372351325,0.221203998466875,1.37387218831663,0.146302501035459,0.818795784467566,1.42484991148018,1.87912215934732,1.14207042061076,1.44646257888697,1.37609982293838,1.1646265817621
69,0.008492383338393,0.367058916745448,0.6198416499479,0.145938787082149,0.10484963265593,1.04260388782808,0.291605738905439,0.869043936758044,0.80282009364451,0.713260639987819,0.071898421335504,0.134267967227338,0.582972134614364,-1.49010870084583,-1.745813653802,-0.346777554315829,-1.90419118294902,-0.350706388854124,-0.027634703316858,-0.875087630176308,-0.173969050048011,-0.749408440959039,-2.14068431914477,-0.371935695515997,-0.532051573581787,-0.551384018317413,-2.56887169453836,-1.82467399738415,-0.446928082766009,-0.263730093023417,-0.240972263389761,-2.49462017627435,-1.67777921674787,-0.770569328384399,-1.47073167957536,-1.78517868223934,-1.40614330802232,-0.273738511336426,-1.11753132566096,1.22409699335528,0.296556045355266,1.97119630949929,0.131470142688798,1.21581607938727,1.61677499723235,1.666619928027,1.18675387044909,1.21878215772328,1.87817943915531,0.956439617098877
70,0.007217193936163,0.43247439740562,0.864649447091395,0.087689082799905,0.098329413070484,1.28061020919185,0.326802154701029,1.30568518351,1.29373754256529,0.284498569257264,0.084421254713796,0.128914531462576,0.991223670452097,-1.35064845632053,-1.7823723007743,-0.428330251049887,-2.46047526754364,-0.434041661544585,-0.033282216727836,-0.752021456266408,-0.195708144901653,-0.997133459330755,-1.97060684850569,-0.349371505455795,-0.503704396396229,-0.417503635151397,-2.15521195754478,-1.90166601916202,-0.671195992974758,-0.228877546491258,-0.216325448981183,-1.61161628440166,-1.5555487795069,-0.546636910455925,-1.30092417381688,-1.65412404941591,-1.89376828718786,-0.228044325457824,-1.11028919627924,1.01275686585827,0.547069396494999,1.95934054668794,0.214596895002036,1.42679148044151,1.98558865858301,1.4349721514611,1.1954364310887,1.68968348893389,1.86929948843756,1.23338854262748
71,0.006394669804897,0.50360454773855,0.859874033089193,0.27907486753157,0.054135855064055,0.940084341863621,-0.049991029579425,1.41388159704624,1.17009921876029,1.02075696370847,0.089256871665665,0.092088512994025,0.854833921304789,-1.27309981056566,-1.86794765645293,-0.470619055260235,-2.9237779900432,-0.415053874753721,-0.037966983231934,-0.928133985140673,-0.20860500806251,-0.824715858968799,-2.32860078773087,-0.490672630353474,-0.598679066597128,-0.528325039063008,-1.7406905107,-1.27738098226534,-0.528541413365072,-0.237338769401364,-0.184709755563534,-1.87175579206194,-1.39575296175702,-0.444476222305839,-1.18639115822584,-1.25905271387346,-1.94911218234328,-0.241235070893238,-0.838208926323909,1.6930759455825,0.505026509057287,2.24747883627247,0.208747507723428,1.91822645581702,2.03226402614548,2.88342172159314,1.23753260410158,1.87207029493636,2.2283316775447,1.08047398702788
72,0.008282941799251,0.291520183348443,0.561278312072258,0.167959452792772,0.132188206597041,1.10693057794848,0.502243091074388,0.883836089212567,0.841388980401335,0.245929341739468,0.103786227181226,0.059936604167211,0.874712351699127,-1.45418768406588,-2.17364120502551,-0.427350710724266,-2.76986660983776,-0.520214334419779,-0.048396685551604,-1.16895498932556,-0.234991490160726,-1.04501314680713,-1.96789693131061,-0.44198120427495,-0.787608584576831,-0.653084867698156,-1.30017070752384,-1.28944377391592,-0.574424970848863,-0.156647032204743,-0.164758297318788,-1.68045098809349,-1.45100050919171,-0.44913654404725,-1.03213987858221,-1.63988290317746,-1.16896538968809,-0.226514531142316,-0.743051151539841,1.52503500085466,0.52612897090156,2.16798496795452,0.29748967194367,1.95294557354578,1.77771872798719,2.74368235972175,1.67722854205567,1.8852122465626,2.43030610325124,1.53753767108998
73,0.013210630477693,0.607099035922402,0.480630225577314,0.181942291270636,0.098654081552292,0.326250453786705,0.480596026041139,0.758808208344699,0.728998003232728,1.23078918139061,0.132330599002128,0.078362913470048,0.581981968174584,-1.80965058850744,-2.54816789579015,-0.366541473135768,-2.63874584911054,-0.393935975812126,-0.048629968228086,-1.08463013231687,-0.259089615480969,-1.08536150045741,-2.48934034856091,-0.476654019997571,-0.719927888692132,-0.728777209042238,-1.1134321492222,-1.25023737007447,-0.401185444254336,-0.1780817522055,-0.146848175208227,-0.836376428951415,-0.937447854255686,-0.356731764781413,-0.882519558396272,-0.926752622848263,-0.968943556518702,-0.185043051744542,-0.586087513369096,1.57711873415974,0.44219024817519,2.52882841563503,0.21311634803506,2.70827863387049,1.719739664435,2.14035299127026,1.82080794178466,1.75623086029341,2.65177429729596,1.29717817230658
74,0.013058105010761,0.42115692524166,0.73523036209749,0.253981857290109,0.148413433249442,0.535575120830294,0.571205332768878,1.21135987139893,1.15718087386374,0.868740946284103,0.109273531970518,0.108004386764205,0.980416513799743,-1.13254923829146,-1.94472036176872,-0.530620160642976,-3.91452887385618,-0.436353056298668,-0.048974689186939,-0.99506367561801,-0.269210521371656,-1.03906379602817,-2.00284810117901,-0.491956564804005,-0.840258330082722,-0.859721321501544,-1.14122122818278,-0.969297961475581,-0.296262734968838,-0.102996922803786,-0.116708395450577,-1.36511134325763,-0.955121164480947,-0.39615930609445,-0.702214346144667,-0.750424588416196,-0.813805164132888,-0.110879892266876,-0.515346095315542,1.64652281987703,0.512433890561702,2.40067744819694,0.252203095513443,2.13637519757773,1.72489046440716,2.02550688608797,1.68017835582002,1.85377418759244,2.73058346218279,1.35688328192026
75,0.01179437258301,0.547786690205396,0.681971969069041,0.25803143089438,0.096084031985455,0.681497333965464,0.684443485046282,1.87501372342996,1.36080344815525,1.11762000524458,0.092591753093085,0.107047782757888,0.960936397776517,-1.48400861866943,-2.52039624482762,-0.589065442299062,-3.7350998550492,-0.552883637286133,-0.046772918029059,-1.12557920917197,-0.234797362404663,-1.1560529780787,-2.1417742813924,-0.523608211713365,-0.963494016301763,-0.903241504594751,-0.499222575900926,-0.284573185015811,-0.339950683353281,-0.026891515190497,-0.07044039911555,-1.07897020419566,-0.35246472409827,-0.098342295803352,-0.54812732721214,-0.760179557212034,-0.811220281356531,-0.081811388590962,-0.46536008725507,2.20871857220788,0.515131042100635,2.70590362723921,0.206396197224861,2.26034274069673,1.98123702716206,2.63634492384199,1.7761711071642,2.33194517039605,3.35948818457071,1.57193199783935
76,0.009419237255942,0.518213508110137,0.529238063491697,0.299425561755066,0.161549555108439,1.23601328339795,0.750465685379317,1.79605709655982,1.15062867919145,1.21018413984321,0.11053353758151,0.120819822230649,0.997145692797879,-1.61127858021582,-2.62544906276094,-0.518085500631266,-3.4388360549117,-0.566199025750371,-0.059331394688225,-1.51657639764285,-0.29577667088951,-1.49488616897886,-2.67006153628594,-0.550644447008488,-0.916492713733467,-0.758191664073967,-0.660462258678753,-0.542167809583877,-0.189000235752045,-0.049386169460022,-0.069768272251543,-0.280530188266735,-0.345826477616692,-0.054015499976958,-0.596577282127361,-0.082430857166036,-0.616465330897011,-0.103945162275511,-0.075173489112546,1.8926673329888,0.64096081412609,2.33475156005396,0.268865240668023,2.48285270844799,2.34368387969902,2.70607172801739,1.45489819290828,2.30228952775242,2.66738975112472,1.41739445727233
77,0.013749092775868,0.467625507339906,1.03345692777711,0.289673917665105,0.11194937383602,1.42309439254435,0.670131526467756,1.98355576818714,1.27411372324421,1.05063877075233,0.078454352780927,0.165581490444699,1.23064265603277,-1.74918042612781,-2.66064816876524,-0.750210854935716,-3.85039452971831,-0.592514048604056,-0.064405022041573,-1.3122870491874,-0.252818385453935,-1.32316047057318,-2.65298317083367,-0.581704123236166,-1.14131538478196,-0.906044393748182,-0.176282821048352,-0.457074928462449,-0.135652222909636,-0.015367715273182,0.002949587306317,-0.037896113555124,-0.281980290029991,-0.128224654124228,0.060196731725125,-0.589527473193333,-0.052832581169575,0.013046343235254,0.047029645012966,1.98117913050939,0.410325042087617,2.20144044139784,0.201606627322558,2.57550365951087,2.32956792477779,3.14495807305777,1.98118612799812,2.20924835367528,2.75919739967461,1.6783283261109
78,0.015003189295453,0.597158534591938,1.02090692809156,0.409838059232153,0.132422839758129,1.85636193114469,1.01887797237471,1.98162959040023,1.12283164813186,1.6143102661534,0.148188994903281,0.145025310706187,1.61767445057988,-1.49150662112643,-2.4373391293182,-0.533256507778818,-2.98822054316736,-0.440383165447468,-0.060457397302092,-1.1826001434521,-0.252750234547164,-1.27181723054055,-2.35032756082775,-0.485316758917587,-0.820995045962469,-0.852656225625953,0.00124810883854,0.159926025762641,-0.091900157022268,0.032474299867294,-0.073384786511326,-0.572307889744156,0.27827278117705,0.139942185801094,0.091012673675593,-0.032898049264467,0.75290765647822,0.008100472870052,0.133557502019346,1.43944887948027,0.525026034664575,2.87683020953211,0.303748794018447,2.03855047630332,2.14439995312806,2.51855325755473,1.75867055654514,2.00235774322954,2.82760855765396,1.82519692982955
79,0.01345238673901,0.634058638688742,0.811452892676704,0.418341920553018,0.188294819124546,1.88831988073543,1.15199181438567,2.70486564375082,1.55967137936704,1.56484095136672,0.155576840912501,0.139469312454582,1.83138350807636,-1.85063072478977,-2.58130442294167,-0.517205774961811,-2.98112155083725,-0.5759884488728,-0.058518868440532,-1.21018518887539,-0.244828858566149,-1.23701979899539,-2.74489837560788,-0.568625626192425,-0.940713797860971,-0.841066399651819,0.419316032001936,0.282607027552908,0.065922986824088,0.013149500628169,0.08604156437633,-0.019982433908028,0.724578448397082,0.026756073596411,0.154905395664517,0.782742017864762,0.374098776208798,0.059004980886033,-0.00908798135705,2.09340073893952,0.557524398672479,3.27218264559491,0.300270964914347,2.77616087756367,2.65309851396621,2.92192361868608,1.54539006721677,2.04125812418021,2.42669528509846,1.57938481168681
80,0.015007623952314,0.664698822680249,1.09151063029433,0.305260636633535,0.179315643647743,1.95201818353298,0.920286653844872,2.71411800081687,2.12768996390373,1.42187015328814,0.146506439052709,0.199389695171721,1.67162936259175,-1.9218897140977,-2.411164506148,-0.589608854522423,-3.22543475467985,-0.540782711212743,-0.040793427136025,-1.41689282443317,-0.191337805076559,-1.23028009269567,-2.84592090489883,-0.548287674457229,-0.815279118128569,-0.791588499045196,0.190482808179237,0.714453232677262,0.070722105727519,0.075146161518043,0.085524855841141,0.434112743155695,0.667633457594999,0.121987467091782,0.137065815040276,0.51384818807729,0.892621529744203,0.094284421371509,0.433002984825429,1.92088566290676,0.436325480595775,2.27309424590154,0.250937616323939,2.40261603130196,1.98301750896749,2.72424161806744,2.2300017650844,2.00781055479729,2.806201613681,1.60763990782107
81,0.014359053790308,0.55614829788009,1.68602198474911,0.374439157757486,0.261855117700867,2.95131912572281,0.900179030929396,2.22723213777215,2.17785116068259,1.64798974029073,0.13603890103557,0.164525690946105,1.66586839351823,-1.82454803175875,-2.30666174081128,-0.592884825437679,-3.56564207863518,-0.466073071025563,-0.051074581486646,-1.00889806423881,-0.230161250678707,-0.935668925824807,-2.48983370093103,-0.471261370165577,-0.901266668470491,-0.756336725397179,1.54519407950743,0.856944949799175,0.298856479240295,0.096765178226468,0.192828184037594,1.03471478899228,0.783473512892255,0.441604446074771,0.479779409270465,1.11376716983722,0.787719545222606,0.183694028715083,0.319081063887115,1.62725153211126,0.522109412195948,1.90391109053665,0.224445462741592,2.62529696001752,1.98344026076904,2.57684677141885,2.08875844179692,2.34134805950917,2.61020482838763,1.34980949902224
82,0.017556463241184,0.897205936140752,1.58620639323094,0.357534147696341,0.263820398889332,2.12776717722867,1.05470640020439,2.86491075002303,1.72347461960124,1.15440163831914,0.108547403895092,0.196774669228416,2.40262516691243,-1.60760577699072,-2.05402369251441,-0.538252989884949,-2.86967627591385,-0.602310980969441,-0.046274256104985,-1.21832416487863,-0.225936540370834,-1.08285902637902,-2.41415775991364,-0.521389827789273,-0.817498686449795,-0.809217674512754,0.806269851226837,0.666104420516558,0.171587502093882,0.070648111751205,0.053322396926156,0.409224580849383,0.684734473926213,0.288113113517892,0.707254673191136,0.368668547230117,0.029548178304284,0.155102126414901,0.625680075320895,1.10540191317221,0.498362047923193,2.62588436394881,0.274544960356491,2.18989127882805,1.5858331323909,2.24480186818885,1.87523434733614,1.67050639995124,2.76559386416722,1.52034871880935
83,0.020545457695563,0.812153930051372,1.64620457089181,0.432755952394267,0.239485475771273,2.59622523412225,1.15695253143861,3.39713059888422,2.40310580613532,1.75324133662212,0.154819430916202,0.166785404343121,1.5749169035035,-1.92320465891669,-2.5713444808484,-0.449158841992893,-3.46982844367478,-0.492617513599876,-0.05500384327662,-1.27862875039075,-0.223466593176931,-1.36119240105017,-2.16997037347903,-0.492765921965953,-0.991640267637502,-0.661337462766605,1.41525205459327,0.995792820609549,0.272996841842328,0.092841096788011,0.116791593747605,0.303466683922877,0.487092330540414,0.226523986859016,0.210714928653033,0.576674522348806,0.512120548132511,0.114837602421404,0.443481141787164,1.42874962864558,0.599073453969876,2.38780670486221,0.191789212790294,2.07903943855469,1.63057802235449,2.69861084555167,1.72282828938948,1.35688876238201,2.39628090988584,1.44210608113268
84,0.019925234288962,0.733946985604623,1.10986603334093,0.302853602304972,0.285515920061408,2.20095042847559,1.10223327023852,2.66977802570745,2.50900342958716,1.53062412620946,0.193163927448956,0.149426767469087,2.00533662053732,-1.67387151816939,-2.58482398837891,-0.419561692637038,-2.95059038040862,-0.384915076987375,-0.033532673864067,-1.01360221216496,-0.245084314347583,-0.904500771008588,-2.55692211704681,-0.489845461728397,-0.75293966513959,-0.708979857662698,0.819965312393694,1.14775266843685,0.337758771139281,0.086423925738732,0.145652869958646,0.780359198691093,0.529317918894151,0.303996667907205,0.522280998219496,0.663522379790621,1.14804281180726,0.126558089675615,0.17034577381036,1.29724648011975,0.654679386799996,2.42852554762036,0.296247858289996,2.44780552114369,1.4860647000032,2.82341640234666,1.22881076984954,2.01443988666042,2.43864020277965,1.72554501221568
85,0.022467701051301,0.79587937394053,2.00216751334961,0.4424366202902,0.21221339124842,2.31504258185545,1.03540901791996,3.1149926160787,2.19551594658219,2.0298855788769,0.176389470547991,0.215389367105089,1.53813040911745,-1.50056181674476,-2.15319802536976,-0.58820019529888,-3.06690073893878,-0.408409310338097,-0.038884294922241,-1.32154130788754,-0.219844725248863,-1.08908447291223,-2.28193241570529,-0.398155625850081,-0.90276023903742,-0.619991321455449,1.41090785228159,0.484951216022293,0.173132096862472,0.123339996996845,0.051917372181581,0.52023858806298,0.975419891542394,0.052710838053686,0.398882012112208,0.718462281345485,1.14162482206359,0.072725717023017,0.455383978724311,1.69727338716391,0.604725528503832,2.1072735084898,0.248355470690641,2.33775716176809,1.64135870257607,1.80768332201749,1.20277666893646,1.52255010161736,2.29414101021159,1.10910347829315
86,0.019499579090718,0.7826370186471,1.26716462515318,0.472039589423821,0.269255504599799,2.59802538710145,1.3114306968621,3.40750742353108,1.34560080554793,1.55664703568314,0.19029627139623,0.183609067203583,2.2906802045193,-1.74433526042753,-1.76930090676936,-0.322975974914411,-2.48594855612907,-0.432118217611104,-0.039414189360635,-0.876871221239341,-0.231090820126259,-0.981505475157768,-1.93655476952213,-0.40551405639194,-0.835071384507928,-0.737564289317185,0.29891395422565,0.864703707574755,0.257759844319624,0.057868837525999,0.110583847030956,0.459593030094783,0.746960150315113,0.041011655264117,0.438446603510619,0.56781231192845,0.162271655151133,0.070091518970877,0.462147243887093,1.10143536499861,0.456377795850123,1.91512948864621,0.210935598197916,1.67243717384391,1.32781693104093,2.29274189206628,1.70939132245556,1.60728871435588,2.59131900941254,1.13442881799922
87,0.016433764228496,0.706710680238049,1.39962151561681,0.365982588224064,0.267703495559785,2.22989157861505,1.09320945365412,2.78581510245638,2.80818591163589,2.03579298441903,0.187055556687622,0.190807207398538,2.0010940216936,-1.55142721943374,-1.85674625465275,-0.470551901973643,-2.52235195437765,-0.435595283186521,-0.044634636936607,-0.722894318078926,-0.193562776190629,-1.02243081953549,-1.80729354322458,-0.400457982243573,-0.695375320397624,-0.960266286305214,0.162961350005241,0.522082205117737,0.045395857442024,0.077319058933115,0.098200578099578,0.424027588229292,0.257956880606988,0.326301407717248,0.324118848467283,0.742450028882849,0.599415728635231,0.121046328466555,0.222755018710269,1.0423536277663,0.260705449891881,2.40552612309846,0.220765508267496,1.68231610646497,1.6128978505653,1.89508222745631,0.800808790394649,0.97022772312513,1.77502570946189,1.00680409337286
